DEPTH,CMSE_lateral,Shmin_lateral
10906,29816.08594,2059.990234
10907,29879.55664,2060.916748
10908,29855.42773,2061.361328
10909,29676.78125,2062.025391
10910,29459.66016,2062.71582
10911,29296.53711,2062.865723
10912,29200.63672,2063.135498
10913,29076.63086,2064.721191
10914,29031.30078,2064.893555
10915,29154.45117,2063.23584
10916,29345.08984,2061.997314
10917,29493.54688,2061.64209
10918,29540.43945,2063.005859
10919,29575.33398,2064.422363
10920,29626.82031,2065.76709
10921,29609.04102,2067.397949
10922,29518.82031,2069.499268
10923,29348.73047,2072.17749
10924,29241.36133,2077.725098
10925,29106.36328,2082.775146
10926,28958.5332,2082.786377
10927,28850.61133,2083.248535
10928,28704.81055,2083.470215
10929,28353.58203,2083.108643
10930,28022.62891,2083.814209
10931,28046.81055,2084.025635
10932,28070.99219,2084.237305
10933,28095.17383,2084.44873
10934,28095.43945,2084.503906
10935,28095.70313,2084.559326
10936,28095.96875,2084.614502
10937,28096.23438,2084.669922
10938,28096.5,2084.725098
10939,28096.76367,2084.780518
10940,28097.0293,2084.835693
10941,28097.29492,2084.891113
10942,28097.56055,2084.946289
10943,28097.82422,2085.001709
10944,28098.08984,2085.056885
10945,28113.66602,2085.512695
10946,28172.9082,2084.539063
10947,28470.20117,2079.770508
10948,28755.48047,2076.124023
10949,28669.67578,2077.401123
10950,28657.75391,2077.457275
10951,28698.79102,2078.082275
10952,28786.89453,2078.307861
10953,28877.24609,2077.671143
10954,28933.27344,2076.810791
10955,28983.00391,2075.946777
10956,28996.10547,2074.946289
10957,28968.33203,2074.735596
10958,28932.94336,2074.823975
10959,28963.28711,2074.827637
10960,28994.94141,2075.023682
10961,29013.38867,2075.937988
10962,29061.38672,2076.29248
10963,29101.50781,2076.662598
10964,29099.49414,2077.249756
10965,29067.66797,2078.001953
10966,28985.86523,2078.94458
10967,28889.55078,2080.325195
10968,28808.28711,2081.826416
10969,28718.86914,2083.549072
10970,28660.88477,2085.749512
10971,28597.21289,2087.827148
10972,28553.4707,2088.487305
10973,28495.20117,2088.451416
10974,28420.09375,2089.066895
10975,28282.23633,2089.883057
10976,28135,2090.603271
10977,28066.96289,2091.073486
10978,28077.88477,2090.919678
10979,28064.63477,2090.159424
10980,28053.97852,2089.665283
10981,28132.13867,2088.438721
10982,28229.07813,2087.097168
10983,28295.69141,2086.332764
10984,28343.8125,2086.170166
10985,28399.38086,2093.174805
10986,28463.88281,2100.352295
10987,28517.46875,2101.471191
10988,28576.18359,2106.348389
10989,28608.2832,2110.655029
10990,28610.58203,2109.418945
10991,28649.92383,2108.09668
10992,28605.625,2107.773438
10993,28256.43164,2108.664551
10994,27945.18359,2109.288818
10995,27973.49805,2109.358398
10996,28001.81055,2109.427734
10997,28030.125,2109.497314
10998,28058.4375,2109.56665
10999,28086.75195,2109.63623
11000,28099.54297,2108.813477
11001,28112.33398,2107.990723
11002,28125.12695,2107.168213
11003,28137.91797,2106.345459
11004,28150.70898,2105.522705
11005,28163.5,2104.699951
11006,28176.29297,2103.877441
11007,28189.08398,2103.054688
11008,28201.875,2102.231934
11009,28234.60352,2094.032959
11010,28270.39844,2092.602295
11011,28649.41797,2087.483643
11012,29032.66211,2082.95874
11013,28982.02734,2084.545898
11014,28964.40625,2085.687988
11015,28961.67383,2085.832031
11016,29043.3457,2084.112061
11017,29087.24609,2082.707764
11018,29028.58594,2081.500732
11019,28949.63867,2081.002197
11020,28853.15234,2081.113525
11021,28881.32617,2080.4646
11022,28924.17188,2079.888916
11023,28967.49414,2079.109375
11024,28984.32031,2079.153564
11025,28985.42188,2079.148438
11026,29021.33594,2078.576172
11027,28999.53125,2079.043945
11028,29000.35156,2079.91333
11029,28893.14063,2080.980713
11030,28851.42383,2081.672119
11031,28856.05469,2082.50708
11032,28812.52148,2083.558105
11033,28752.91797,2084.568115
11034,28652.89063,2085.752441
11035,28610.3457,2085.738525
11036,28545.58789,2085.512451
11037,28513.8125,2085.745361
11038,28482.03906,2085.978027
11039,28450.26367,2086.210938
11040,28374.95898,2086.870605
11041,28340.19336,2087.183105
11042,28315.14063,2086.889893
11043,28352.2793,2086.627197
11044,28378.91016,2086.560791
11045,28387.33008,2086.418945
11046,28414.09766,2086.262207
11047,28467.35156,2086.452148
11048,28481.85938,2086.708252
11049,28435.64063,2087.301514
11050,28432.23633,2093.813232
11051,28443.71484,2092.890625
11052,28437.38672,2093.177979
11053,28379.94336,2093.598633
11054,28350.38281,2093.107178
11055,27843.94727,2093.10498
11056,27892.85156,2094.524414
11057,27855.50195,2095.768799
11058,27854.88477,2096.138428
11059,27854.26758,2096.508301
11060,27853.65039,2096.87793
11061,27891.30469,2096.438965
11062,27858.83789,2096.811523
11063,28236.95703,2092.101074
11064,28103.78711,2094.414063
11065,28057.19336,2094.883057
11066,28100.10742,2095.470459
11067,28039.69922,2097.184082
11068,27947.51563,2098.317139
11069,27950.62305,2098.145996
11070,27972.67969,2098.645996
11071,28022.04883,2099.280518
11072,27900.68945,2100.95874
11073,27810.44336,2101.208252
11074,27828.40234,2100.986084
11075,27818.56836,2101.59668
11076,27735.14063,2103.381348
11077,27656.51758,2105.397949
11078,27672.80078,2105.896973
11079,27659.44336,2106.018799
11080,27593.24023,2106.463135
11081,27529.62891,2106.483154
11082,27475.8418,2106.51001
11083,27458.17578,2106.814697
11084,27393.57227,2107.542725
11085,27365.99219,2107.657715
11086,27386.85938,2107.798584
11087,27440.55859,2107.744873
11088,27506.82031,2107.854736
11089,27522.94531,2108.433105
11090,27525.83594,2108.859863
11091,27503.74023,2108.944824
11092,27469.35352,2109.008057
11093,27427.20117,2109.044189
11094,27390.76563,2109.756592
11095,27345.03906,2110.60083
11096,27315.54492,2111.159912
11097,27334.2793,2110.912354
11098,27370.47461,2110.439453
11099,27381.12695,2109.913818
11100,27371.4043,2109.767822
11101,27358.6875,2109.711914
11102,27355.61914,2109.588135
11103,27358.16602,2108.69751
11104,27356.5625,2107.498779
11105,27386.91797,2106.339111
11106,27417.35742,2105.749512
11107,27452.96875,2105.256104
11108,27538.09375,2104.794434
11109,27649.24414,2104.091309
11110,27727.79883,2103.439941
11111,27768.48633,2102.77002
11112,27801.75195,2109.908936
11113,27832.13477,2115.608887
11114,27823.57813,2113.592529
11115,27778.23242,2113.000732
11116,27763.55664,2111.219238
11117,27786.74219,2110.756592
11118,27344.77148,2110.445068
11119,27550.60938,2109.066895
11120,27653.81055,2108.794434
11121,27740.26953,2108.627686
11122,27826.73047,2108.460938
11123,27864.88867,2108.020508
11124,27892.76953,2099.056885
11125,28482.15625,2091.283447
11126,28391.8457,2092.85376
11127,28371.72461,2093.492676
11128,28297.60352,2094.397705
11129,28418.37305,2092.920898
11130,28564.81445,2090.422852
11131,28520.54883,2090.455811
11132,28486.08008,2089.661133
11133,28493.23633,2088.553223
11134,28541.91211,2086.527832
11135,28602.48633,2085.939209
11136,28535.84766,2086.095947
11137,28560.02539,2085.354248
11138,28619.89844,2084.728027
11139,28732.35547,2084.512207
11140,28745.10156,2084.352295
11141,28664.86328,2086.130371
11142,28686.57031,2086.633789
11143,28688.37305,2086.228027
11144,28663.96875,2085.300537
11145,28591.60938,2085.460938
11146,28475.36719,2085.408447
11147,28375.16602,2084.882813
11148,28355.37891,2084.133545
11149,28423.69922,2083.016113
11150,28492.63672,2083.05249
11151,28494.88477,2083.693604
11152,28605.91992,2082.971924
11153,28746.16992,2082.163574
11154,28833.67188,2082.196289
11155,28766.64844,2083.122803
11156,28686.78125,2083.748291
11157,28654.26953,2084.131348
11158,28603.17773,2084.914795
11159,28531.87695,2086.306396
11160,28433.69531,2087.726074
11161,28441.81445,2087.911133
11162,28451.29883,2087.369629
11163,28426.37695,2086.908447
11164,28370.12695,2086.366455
11165,28319.49023,2085.445068
11166,28287.38086,2083.948486
11167,28287.22656,2082.446777
11168,28313.92188,2080.688965
11169,28364.71484,2078.949219
11170,28491.29102,2076.719482
11171,28661.28906,2074.670654
11172,28853.73242,2072.627686
11173,29013.75391,2071.120605
11174,29146.88477,2069.750732
11175,29280.17188,2068.418213
11176,29366.73242,2075.468262
11177,29410.50391,2078.760498
11178,29426.75977,2079.192627
11179,29428.10742,2079.757568
11180,29441.79883,2079.141846
11181,29447.93359,2079.378662
11182,29185.18164,2079.570068
11183,29161.09961,2080.086914
11184,29144.7832,2080.374023
11185,29128.4668,2080.661133
11186,29170.76172,2080.126221
11187,29148.91016,2079.804932
11188,29119.63672,2072.31543
11189,29344.1582,2069.581543
11190,29346.57617,2069.553223
11191,29452.34766,2068.336182
11192,29476.37305,2068.567627
11193,29502.76172,2067.99707
11194,29473.10742,2067.418457
11195,29485.74609,2066.907959
11196,29568.49805,2066.576904
11197,29514.0293,2067.144043
11198,29461.74219,2067.404297
11199,29459.96875,2067.510498
11200,29493.1582,2067.791992
11201,29493.98242,2068.335449
11202,29422.43359,2069.51001
11203,29399.15234,2069.810303
11204,29328.32227,2070.090088
11205,29212.02539,2070.546631
11206,29126.67578,2071.018555
11207,29088.19141,2071.375732
11208,29059.95508,2071.743896
11209,29023.54688,2072.3396
11210,29016.86328,2072.15332
11211,29041.61133,2071.397217
11212,29063.81641,2071.198486
11213,29074.76953,2071.755371
11214,29051.1875,2072.5354
11215,29041.01758,2072.8479
11216,29045.88867,2072.593018
11217,29040.21875,2072.053955
11218,29011.20703,2072.069336
11219,28969.27344,2072.173584
11220,28970.44336,2072.410889
11221,28985.8125,2073.05542
11222,29004.49805,2073.576172
11223,29010.39258,2073.273926
11224,29053.00195,2072.51123
11225,29071.60547,2071.830566
11226,29033.73242,2071.625
11227,28972.23633,2071.680664
11228,28944.14648,2071.893066
11229,28977.60156,2071.669678
11230,29001.63477,2071.244873
11231,29039.28125,2070.720947
11232,29101.91602,2070.475342
11233,29149.31836,2070.58667
11234,29158.30078,2071.106201
11235,29184.49414,2071.685791
11236,29197.8418,2072.119141
11237,29167.41406,2072.591064
11238,29101.76953,2073.15625
11239,29041.98047,2079.427979
11240,28998.48633,2084.396729
11241,28940.26758,2084.539795
11242,28885.05273,2084.45874
11243,28868.04688,2084.466309
11244,28398.23828,2084.641602
11245,28012.05859,2084.314209
11246,28025.41602,2083.988525
11247,28034.61914,2084.682861
11248,27999.97461,2084.979248
11249,27929.9082,2083.063477
11250,28375.69141,2075.157471
11251,28789.82227,2071.253174
11252,28763.51367,2072.464355
11253,28756.82813,2072.889648
11254,28976.83008,2072.72998
11255,29255.19141,2071.608887
11256,29262.36523,2071.662109
11257,29212.69727,2072.289063
11258,29269.62305,2071.606445
11259,29300.46289,2071.258545
11260,29196.61914,2073.142334
11261,29006.98438,2074.918701
11262,29001.53711,2073.760498
11263,29048.64258,2073.70166
11264,29026.20117,2074.514404
11265,28990.97852,2074.385498
11266,28932.41602,2075.830566
11267,28953.20703,2076.989014
11268,28937.25781,2076.830078
11269,28879.43164,2076.464844
11270,28890.45898,2077.487305
11271,28822.89648,2078.376221
11272,28703.88672,2078.614502
11273,28639.22461,2078.524902
11274,28714.33594,2076.66748
11275,28683.46289,2075.70459
11276,28586.43555,2076.584717
11277,28639.92969,2076.457031
11278,28767.10938,2075.851563
11279,28896.92578,2075.986816
11280,28908.77734,2076.856201
11281,28948.05469,2076.797607
11282,28981.62305,2077.010742
11283,28961.17578,2077.666016
11284,28906.14844,2078.887939
11285,28776.41211,2080.798584
11286,28670.91992,2081.788574
11287,28617.76563,2081.252197
11288,28592.17578,2080.259521
11289,28547.68164,2079.395508
11290,28499.11914,2078.386719
11291,28464.40039,2077.474854
11292,28521.22266,2076.139648
11293,28637.9707,2074.453125
11294,28728.85547,2072.489258
11295,28856.39258,2070.884033
11296,28977.67969,2069.772461
11297,29098.11523,2069.144531
11298,29186.5957,2069.45166
11299,29296.85938,2070.032959
11300,29367.42969,2076.990234
11301,29372.68359,2084.584961
11302,29342.4375,2092.444824
11303,29272.86719,2099.876709
11304,29190.50977,2100.276123
11305,28524.3125,2101.063477
11306,27838.91992,2102.778076
11307,27133.96094,2103.997803
11308,26475.14844,2104.504639
11309,26398.84375,2104.948242
11310,26367.93164,2105.07666
11311,26337.01953,2105.204834
11312,26687.58398,2096.765137
11313,27131.38477,2088.731934
11314,27696.26367,2080.843018
11315,28279.88672,2073.422119
11316,28388.13086,2072.897949
11317,28661.14453,2071.697021
11318,28985.91016,2070.459473
11319,29234.12891,2069.616943
11320,29412.91797,2068.526123
11321,29569.68945,2065.567139
11322,29742.32227,2063.623535
11323,29631.15625,2063.556152
11324,29539.17188,2062.764893
11325,29518.09961,2061.47998
11326,29627.47852,2060.362061
11327,29672.12695,2060.080566
11328,29643.0625,2061.174316
11329,29715.1543,2060.692871
11330,29838.18555,2059.553467
11331,29923.81445,2058.439941
11332,29835.94336,2058.595703
11333,29766.47461,2058.111328
11334,29698.23047,2057.699707
11335,29644.93555,2056.968506
11336,29616.58398,2056.354004
11337,29613.4375,2055.568359
11338,29653.61914,2054.703857
11339,29751.64844,2053.754639
11340,29868.70117,2053.547607
11341,29970.57422,2052.802002
11342,30049.89063,2052.488525
11343,30068.05664,2052.496582
11344,30063.44531,2052.424316
11345,29997.54883,2052.569824
11346,29964.98438,2053.254639
11347,29920.8418,2053.979248
11348,29849.26563,2054.923584
11349,29812.74609,2055.164063
